http://wormbase.org/db/ontology/anatomy?name=AWAR	AB.praapapaa	Amphid wing cells, neurons having ciliated sheet-like sensory endings closely associated with amphid sheath			1													
http://wormbase.org/db/ontology/anatomy?name=AWBL	AB.alpppppap	Amphid wing cells, neurons having ciliated sheet-like sensory endings closely associated with amphid sheath			1													
http://wormbase.org/db/ontology/anatomy?name=AWBR	AB.praaappap	Amphid wing cells, neurons having ciliated sheet-like sensory endings closely associated with amphid sheath			1													
http://wormbase.org/db/ontology/anatomy?name=AWCL	AB.plpaaaaap	Amphid wing cells, neurons having ciliated sheet-like sensory endings closely associated with amphid sheath			1													
http://wormbase.org/db/ontology/anatomy?name=AWCR	AB.prpaaaaap	Amphid wing cells, neurons having ciliated sheet-like sensory endings closely associated with amphid sheath			1													
http://wormbase.org/db/ontology/anatomy?name=B	AB.prppppapa	Rectal cell, postembryonic blast cell in male											1	1				
http://wormbase.org/db/ontology/anatomy?name=BAGL	AB.alppappap	Neuron, ciliated ending in head, no supporting cells, associated with ILso			1													
http://wormbase.org/db/ontology/anatomy?name=BAGR	AB.arappppap	Neuron, ciliated ending in head, no supporting cells, associated with ILso			1													
http://wormbase.org/db/ontology/anatomy?name=BDUL	AB.arppaappp	Neuron, process runs along excretory canal and into ring, unique darkly staining synaptic vesicles			1													
http://wormbase.org/db/ontology/anatomy?name=BDUR	AB.arpppappp	Neuron, process runs along excretory canal and into ring, unique darkly staining synaptic vesicles			1													
http://wormbase.org/db/ontology/anatomy?name=C	P0.ppa	Embryonic founder cell											1					
http://wormbase.org/db/ontology/anatomy?name=CA1	P3.aapa	Male specific cell, not reconstructed												1	1			
http://wormbase.org/db/ontology/anatomy?name=CA2	P4.aapa	Male specific cell, not reconstructed												1	1			
http://wormbase.org/db/ontology/anatomy?name=CA3	P5.aapa	Male specific cell, not reconstructed												1	1			
http://wormbase.org/db/ontology/anatomy?name=CA4	P6.aapa	Male specific neuron, innervates dorsal muscles												1	1			
http://wormbase.org/db/ontology/anatomy?name=CA5	P7.aapa	Male specific neuron, innervates dorsal muscles												1	1			
http://wormbase.org/db/ontology/anatomy?name=CA6	P8.aapa	Male specific neuron, innervates dorsal muscles												1	1			
http://wormbase.org/db/ontology/anatomy?name=CA7	P9.aapa	Male specific neuron, innervates dorsal muscles												1	1			
http://wormbase.org/db/ontology/anatomy?name=CA8	P10.aapa	Male specific cell in ventral cord, neuron-like but lacks synapses												1	1			
http://wormbase.org/db/ontology/anatomy?name=CA9	P11.aapa	Male specific cell in ventral cord, neuron-like but lacks synapses												1	1			
http://wormbase.org/db/ontology/anatomy?name=CANL	AB.alapaaapa	Process runs along excretory canal, no synapses, essential for survival			1													
http://wormbase.org/db/ontology/anatomy?name=CANR	AB.alappappa	Process runs along excretory canal, no synapses, essential for survival			1													
http://wormbase.org/db/ontology/anatomy?name=CEMDL	AB.plaaaaaap	Male specific cephalic neurons (programmed cell death in hermaphrodite embryo) open to outside, possible function in male chemotaxis toward hermaphrodite.											1	1				
http://wormbase.org/db/ontology/anatomy?name=CEMDR	AB.arpapaaap	Male specific cephalic neurons (programmed cell death in hermaphrodite embryo) open to outside, possible function in male chemotaxis toward hermaphrodite.											1	1				
http://wormbase.org/db/ontology/anatomy?name=CEMVL	AB.plpaapapp	Male specific cephalic neurons (programmed cell death in hermaphrodite embryo) open to outside, possible function in male chemotaxis toward hermaphrodite.											1	1				
http://wormbase.org/db/ontology/anatomy?name=CEMVR	AB.prpaapapp	Male specific cephalic neurons (programmed cell death in hermaphrodite embryo) open to outside, possible function in male chemotaxis toward hermaphrodite.											1	1				
http://wormbase.org/db/ontology/anatomy?name=CEPDL	AB.plaaaaappa	Cephalic neurons, contain dopamine			1													
http://wormbase.org/db/ontology/anatomy?name=CEPDR	AB.arpapaappa	Cephalic neurons, contain dopamine			1													
http://wormbase.org/db/ontology/anatomy?name=CEPVL	AB.plpaappppa	Cephalic neurons, contain dopamine			1													
http://wormbase.org/db/ontology/anatomy?name=CEPVR	AB.prpaappppa	Cephalic neurons, contain dopamine			1													
http://wormbase.org/db/ontology/anatomy?name=CEPshDL	AB.arpaaaapp	Cephalic sheath, sheet-like processes envelop neuropil of the ring and part of ventral ganglion								1								
http://wormbase.org/db/ontology/anatomy?name=CEPshDR	AB.arpaaapap	Cephalic sheath, sheet-like processes envelop neuropil of the ring and part of ventral ganglion								1								
http://wormbase.org/db/ontology/anatomy?name=CEPshVL	AB.plpaaapap	Cephalic sheath, sheet-like processes envelop meuropil of the ring and part of ventral ganglion								1								
http://wormbase.org/db/ontology/anatomy?name=CEPshVR	AB.prpaaapap	Cephalic sheath, sheet-like processes envelop meuropil of the ring and part of ventral ganglion								1								
http://wormbase.org/db/ontology/anatomy?name=CEPsoDL	AB.alapapppp	Cephalic socket								1								
http://wormbase.org/db/ontology/anatomy?name=CEPsoDR	AB.alapppppp	Cephalic socket								1								
http://wormbase.org/db/ontology/anatomy?name=CEPsoVL	AB.alppaappp	Cephalic socket								1								
http://wormbase.org/db/ontology/anatomy?name=CEPsoVR	AB.alaapappp	Cephalic socket								1								
http://wormbase.org/db/ontology/anatomy?name=CPO	P2.aap	Male specific cell in ventral cord, not reconstructed												1	1			
http://wormbase.org/db/ontology/anatomy?name=CP1	P3.aapp	Male specific cell in ventral cord, not reconstructed												1	1			
http://wormbase.org/db/ontology/anatomy?name=CP2	P4.aapp	Male specific cell in ventral cord, not reconstructed												1	1			
http://wormbase.org/db/ontology/anatomy?name=CP3	P5.aapp	Male specific cell in ventral cord, not reconstructed												1	1			
http://wormbase.org/db/ontology/anatomy?name=CP4	P6.aapp	Male specific motor neuron in ventral cord				1								1	1			
http://wormbase.org/db/ontology/anatomy?name=CP5	P7.aapp	Male specific motor neuron in ventral cord				1								1	1			
http://wormbase.org/db/ontology/anatomy?name=CP6	P8.aapp	Male specific motor neuron in ventral cord				1								1	1			
http://wormbase.org/db/ontology/anatomy?name=CP7	P9.aapp	Male specific motor neuron in ventral cord				1								1	1			
http://wormbase.org/db/ontology/anatomy?name=CP8	P10.aapp	Male specific interneuron, project into preanal ganglion				1								1	1			
http://wormbase.org/db/ontology/anatomy?name=CP9	P11.aapp	Male specific interneuron, project into preanal ganglion												1	1			
http://wormbase.org/db/ontology/anatomy?name=D	P0.pppa	Embryonic founder cell											1					
http://wormbase.org/db/ontology/anatomy?name=DA1	AB.prppapaap	Ventral cord motor neurons, innervate dorsal muscles			1							1						
http://wormbase.org/db/ontology/anatomy?name=DA2	AB.plppapapa	Ventral cord motor neurons, innervate dorsal muscles			1							1						
http://wormbase.org/db/ontology/anatomy?name=DA3	AB.prppapapa	Ventral cord motor neurons, innervate dorsal muscles			1							1						
http://wormbase.org/db/ontology/anatomy?name=DA4	AB.plppapapp	Ventral cord motor neurons, innervate dorsal muscles			1							1						
http://wormbase.org/db/ontology/anatomy?name=DA5	AB.prppapapp	Ventral cord motor neurons, innervate dorsal muscles			1							1						
http://wormbase.org/db/ontology/anatomy?name=DA6	AB.plpppaaap	Ventral cord motor neurons, innervate dorsal muscles			1							1						
http://wormbase.org/db/ontology/anatomy?name=DA7	AB.prpppaaap	Ventral cord motor neurons, innervate dorsal muscles			1							1						
http://wormbase.org/db/ontology/anatomy?name=DA8	AB.prpapappp	Ventral cord motor neurons, innervate dorsal muscles			1							1						
http://wormbase.org/db/ontology/anatomy?name=DA9	AB.plpppaaaa	Ventral cord motor neurons, innervate dorsal muscles			1							1						
http://wormbase.org/db/ontology/anatomy?name=DB1	AB.plpaaaapp	Ventral cord motor neurons, innervate dorsal muscles			1							1						
http://wormbase.org/db/ontology/anatomy?name=DB2	AB.arappappa	Ventral cord motor neurons, innervate dorsal muscles			1							1						
http://wormbase.org/db/ontology/anatomy?name=DB3	AB.prpaaaapp	Ventral cord motor neurons, innervate dorsal muscles			1							1						
http://wormbase.org/db/ontology/anatomy?name=DB4	AB.prpappapp	Ventral cord motor neurons, innervate dorsal muscles			1							1						
http://wormbase.org/db/ontology/anatomy?name=DB5	AB.plpapappp	Ventral cord motor neurons, innervate dorsal muscles			1							1						
http://wormbase.org/db/ontology/anatomy?name=DB6	AB.plppaappp	Ventral cord motor neurons, innervate dorsal muscles			1							1						
http://wormbase.org/db/ontology/anatomy?name=DB7	AB.prppaappp	Ventral cord motor neurons, innervate dorsal muscles			1							1						
http://wormbase.org/db/ontology/anatomy?name=DD1	AB.plppappap	Ventral cord motor neurons, reciprocal inhibitors, chnage synaptic pattern during postembryonic development			1							1	1					
http://wormbase.org/db/ontology/anatomy?name=DD2	AB.prppappap	Ventral cord motor neurons, reciprocal inhibitors, chnage synaptic pattern during postembryonic development			1							1	1					
http://wormbase.org/db/ontology/anatomy?name=DD3	AB.plppapppa	Ventral cord motor neurons, reciprocal inhibitors, chnage synaptic pattern during postembryonic development			1							1	1					
http://wormbase.org/db/ontology/anatomy?name=DD4	AB.prppapppa	Ventral cord motor neurons, reciprocal inhibitors, chnage synaptic pattern during postembryonic development			1							1	1					
http://wormbase.org/db/ontology/anatomy?name=DD5	AB.plppapppp	Ventral cord motor neurons, reciprocal inhibitors, chnage synaptic pattern during postembryonic development			1							1	1					
http://wormbase.org/db/ontology/anatomy?name=DD6	AB.prppapppp	Ventral cord motor neurons, reciprocal inhibitors, chnage synaptic pattern during postembryonic development			1							1	1					
http://wormbase.org/db/ontology/anatomy?name=DVA	AB.prppppapp	Ring interneurons, cell bodies in dorsorectal ganglion			1													
http://wormbase.org/db/ontology/anatomy?name=DVB	K.p	Ring interneuron, cell body in dorsorectal ganglion, inervates rectal muscles			1													
http://wormbase.org/db/ontology/anatomy?name=DVC	C.aapaa	Ring interneurons, cell bodies in dorsorectal ganglion			1													
http://wormbase.org/db/ontology/anatomy?name=DVE	B.ppap	Male specific neuron, cell body in dorsorectal ganglion				1								1	1			
http://wormbase.org/db/ontology/anatomy?name=DVF	B.ppppa	Male specific neuron, cell body in dorsorectal ganglion				1								1	1			
http://wormbase.org/db/ontology/anatomy?name=WBbt%3A0004818	F.lvda	Male specific neuron, darkly staining cell body in pre- anal ganglion, process penetrate basement membrane and contact muscles				1								1	1	1		
http://wormbase.org/db/ontology/anatomy?name=WBbt%3A0004817	F.rvda	Male specific neuron, darkly staining cell body in pre- anal ganglion, process penetrate basement membrane and contact muscles				1								1	1	1		
http://wormbase.org/db/ontology/anatomy?name=WBbt%3A0004806	U.laa	Male specific neuron, darkly staining cell body in pre- anal ganglion, process penetrate basement membrane and contact muscles				1								1	1	1		
http://wormbase.org/db/ontology/anatomy?name=WBbt%3A0004805	U.raa	Male specific neuron, darkly staining cell body in pre- anal ganglion, process penetrate basement membrane and contact muscles				1								1	1	1		
http://wormbase.org/db/ontology/anatomy?name=E	P0.pap	Embryonic founder cell											1					
http://wormbase.org/db/ontology/anatomy?name=WBbt%3A0004803	F.lvda	Male specific neuron, large cell body in preanal ganglion, synaptic inputs from ray neurons.				1								1	1	1		
http://wormbase.org/db/ontology/anatomy?name=WBbt%3A0004802	F.rvda	Male specific neuron, large cell body in preanal ganglion, synaptic inputs from ray neurons.				1								1	1	1		
http://wormbase.org/db/ontology/anatomy?name=WBbt%3A0004801	U.lap	Male specific neuron, large cell body in preanal ganglion, synaptic inputs from ray neurons.				1								1	1	1		
http://wormbase.org/db/ontology/anatomy?name=WBbt%3A000480	U.rap	Male specific neuron, large cell body in preanal ganglion, synaptic inputs from ray neurons.				1								1	1	1		
http://wormbase.org/db/ontology/anatomy?name=F	AB.plppppapp	Rectal cell, blast cell in male											1	1				
http://wormbase.org/db/ontology/anatomy?name=FLPL	AB.plapaaapad	Neuron, ciliated ending in head, no supporting cells, associated with ILso			1													
http://wormbase.org/db/ontology/anatomy?name=FLPR	AB.prapaaapad	Neuron, ciliated ending in head, no supporting cells, associated with ILso			1													
http://wormbase.org/db/ontology/anatomy?name=GLRDL	MS.aaaaaal	Set of six cells that form a thin cylindrical sheet between pharynx and ring neuropile; no chemical synapses, but gap junctions with muscle arms and RME motor neurons			1													
http://wormbase.org/db/ontology/anatomy?name=GLRDR	MS.aaaaaar	Set of six cells that form a thin cylindrical sheet between pharynx and ring neuropile; no chemical synapses, but gap junctions with muscle arms and RME motor neurons			1													
http://wormbase.org/db/ontology/anatomy?name=GLRL	MS.apaaaad	Set of six cells that form a thin cylindrical sheet between pharynx and ring neuropile; no chemical synapses, but gap junctions with muscle arms and RME motor neurons			1													
http://wormbase.org/db/ontology/anatomy?name=GLRR	MS.ppaaaad	Set of six cells that form a thin cylindrical sheet between pharynx and ring neuropile; no chemical synapses, but gap junctions with muscle arms and RME motor neurons			1													
http://wormbase.org/db/ontology/anatomy?name=GLRVL	MS.apaaaav	Set of six cells that form a thin cylindrical sheet between pharynx and ring neuropile; no chemical synapses, but gap junctions with muscle arms and RME motor neurons			1													
http://wormbase.org/db/ontology/anatomy?name=GLRVR	MS.ppaaaav	Set of six cells that form a thin cylindrical sheet between pharynx and ring neuropile; no chemical synapses, but gap junctions with muscle arms and RME motor neurons			1													
http://wormbase.org/db/ontology/anatomy?name=G1	AB.prpaaaapa	Postembryonic blast cell, excretory socket in embryo											1					
http://wormbase.org/db/ontology/anatomy?name=G2	AB.plapaapa	Postembryonic blast cell, excretory socket in L1, G2.p becomes socket later								1								
http://wormbase.org/db/ontology/anatomy?name=HOL	AB.plaaappa	Seam hypodermal cell								1								
http://wormbase.org/db/ontology/anatomy?name=HOR	AB.arpapppa	Seam hypodermal cell								1								
http://wormbase.org/db/ontology/anatomy?name=H1L	AB.plaaappp	Seam hypodermal cell, postembryonic blast cell								1			1					
http://wormbase.org/db/ontology/anatomy?name=H1R	AB.arpapppp	Seam hypodermal cell, postembryonic blast cell								1			1					
http://wormbase.org/db/ontology/anatomy?name=H2L	AB.arppaaap	Seam hyopdermal cell, postemb. blast cell, L1 deirid socket								1			1					
http://wormbase.org/db/ontology/anatomy?name=H2R	AB.arpppaap	Seam hyopdermal cell, postemb. blast cell, L1 deirid socket								1			1					
http://wormbase.org/db/ontology/anatomy?name=HOA	P10.pppa	Neuron of hook sensillum, receptor anterior to cloaca in male				1								1	1			
http://wormbase.org/db/ontology/anatomy?name=HOB	P10.ppap	Neuron of hook sensillum, receptor anterior to cloaca in male				1								1	1			
http://wormbase.org/db/ontology/anatomy?name=HOsh	P10.ppppp	Sheath of hook sensillum, receptor anterior to cloaca in male				1								1	1			
http://wormbase.org/db/ontology/anatomy?name=HOso	P10.ppaa	Socket of hook sensillum, receptor anterior to cloaca in male				1								1	1			
http://wormbase.org/db/ontology/anatomy?name=HSNL	AB.plapppappa	Herm. specific motor neurons (die in male embryo), innervate vulval muscles, serotonergic																
http://wormbase.org/db/ontology/anatomy?name=HSNR	AB.prapppappa	Herm. specific motor neurons (die in male embryo), innervate vulval muscles, serotonergic																
http://wormbase.org/db/ontology/anatomy?name=I1L	AB.alpapppaa	Pharyngeal interneurons: ant sensory, input from RIP			1													
http://wormbase.org/db/ontology/anatomy?name=I1R	AB.arapappaa	Pharyngeal interneurons: ant sensory, input from RIP			1													
http://wormbase.org/db/ontology/anatomy?name=I2L	AB.alpappaapa	Pharyngeal interneurons, ant sensory.			1													
http://wormbase.org/db/ontology/anatomy?name=I2R	AB.arapapaapa	Pharyngeal interneurons, ant sensory.			1													
http://wormbase.org/db/ontology/anatomy?name=I3	MS.aaaaapaa	Pharyngeal interneuron, ant sensory.			1													
http://wormbase.org/db/ontology/anatomy?name=I4	MS.aaaapaa	Pharyngeal interneuron.			1													
http://wormbase.org/db/ontology/anatomy?name=I5	AB.arapapapp	Pharyngeal interneuron, post sensory.			1													
http://wormbase.org/db/ontology/anatomy?name=I6	MS.paaapaa	Pharyngeal interneuron, post sensory.			1													
http://wormbase.org/db/ontology/anatomy?name=IL1DL	AB.alapappaaa	Inner labial neuron			1													
http://wormbase.org/db/ontology/anatomy?name=IL1DR	AB.alappppaaa	Inner labial neuron			1													
http://wormbase.org/db/ontology/anatomy?name=IL1L	AB.alapaappaa	Inner labial neuron			1													
http://wormbase.org/db/ontology/anatomy?name=IL1R	AB.alaappppaa	Inner labial neuron			1													
http://wormbase.org/db/ontology/anatomy?name=IL1VL	AB.alppapppaa	Inner labial neuron			1													
http://wormbase.org/db/ontology/anatomy?name=IL1VR	AB.arapppppaa	Inner labial neuron			1													
http://wormbase.org/db/ontology/anatomy?name=IL2DL	AB.alapappap	Inner labial neuron			1													
http://wormbase.org/db/ontology/anatomy?name=IL2DR	AB.alappppap	Inner labial neuron			1													
